13,9,6,14,10,9,0.917857143,0.998571429,-2,0,200180,,,,,,,,,
13,9,3,12,11,3,0.915714286,0.858571429,2,1,200200,,,,,,,,,
10,4,2,8,5,2,0.665,0.529285714,-1,0,195200,,,,,,,,,
7,5,4,13,10,3,0.459285714,0.922857143,-1,0,195190,,,,,,,,,
13,5,3,13,12,10,0.887142857,0.942142857,-2,0,195170,,,,,,,,,
14,11,8,10,7,6,1.005,0.689285714,1,1,195190,,,,,,,,,
11,4,3,2,2,12,0.737142857,1.086428571,-1,0,190190,,,,,,,,,
9,7,4,12,10,3,0.616428571,0.851428571,-1,0,190180,,,,,,,,,
11,11,3,9,6,4,1.787142857,0.609285714,1,1,190200,,,,,,,,,
12,12,13,13,12,3,1.872857143,0.937142857,2,2,200200,,,,,,,,,
14,12,8,9,7,3,1.012142857,0.615714286,1,3,210200,,,,,,,,,
13,4,2,13,10,4,0.879285714,0.923571429,-2,0,200200,,,,,,,,,
14,7,4,12,11,7,2.973571429,0.861428571,2,1,200220,,,,,,,,,
6,3,2,11,9,5,0.372142857,2.774285714,-1,0,195220,,,,,,,,,
11,4,3,10,8,5,0.737142857,2.695714286,-1,0,195210,,,,,,,,,
13,9,2,14,10,6,0.915,0.996428571,-2,0,195190,,,,,,,,,
13,12,2,14,12,10,0.936428571,1.013571429,-2,0,195170,,,,,,,,,
10,6,3,9,8,2,0.68,0.622142857,-1,0,195160,,,,,,,,,
13,6,5,6,6,8,0.895714286,1.397857143,-2,0,195140,,,,,,,,,
9,7,4,11,9,6,0.616428571,0.775,-1,0,195130,,,,,,,,,
8,5,4,5,3,2,0.530714286,2.300714286,-1,0,195120,,,,,,,,,
7,6,4,11,10,4,0.466428571,0.780714286,-1,0,195110,,,,,,,,,
11,10,8,14,14,4,0.783571429,2.023571429,-1,0,195100,,,,,,,,,
9,9,6,12,11,7,1.632142857,0.861428571,2,1,195120,,,,,,,,,
12,7,4,14,10,8,0.830714286,0.997857143,-2,0,185120,,,,,,,,,
13,7,4,9,9,14,0.902142857,1.637857143,-2,0,185100,,,,,,,,,
14,5,2,9,9,10,0.957857143,1.635,-2,0,185080,,,,,,,,,
9,5,2,13,12,9,0.600714286,0.941428571,-1,0,185070,,,,,,,,,
8,4,3,13,12,4,0.522857143,0.937857143,-1,0,185060,,,,,,,,,
11,11,13,12,9,5,1.794285714,0.845714286,2,1,185080,,,,,,,,,
14,8,6,9,6,4,0.982142857,0.609285714,1,2,195080,,,,,,,,,
9,7,4,11,8,6,0.616428571,0.767857143,-1,0,190080,,,,,,,,,
9,7,3,14,11,5,0.615714286,1.002857143,-1,0,190070,,,,,,,,,
14,9,4,10,9,4,0.987857143,0.702142857,1,1,190090,,,,,,,,,
14,10,2,11,10,4,0.993571429,0.780714286,1,2,200090,,,,,,,,,
12,11,2,13,11,3,0.857857143,0.93,-2,0,190090,,,,,,,,,
14,10,6,11,8,4,0.996428571,0.766428571,1,1,190110,,,,,,,,,
10,9,5,13,11,3,0.702857143,0.93,-1,0,185110,,,,,,,,,
13,12,5,3,3,10,2.938571429,1.163571429,2,1,185130,,,,,,,,,
14,11,2,9,5,3,1.000714286,0.601428571,1,2,195130,,,,,,,,,
9,7,6,10,9,7,0.617857143,0.704285714,-1,0,190130,,,,,,,,,
14,13,11,13,10,8,1.021428571,0.926428571,2,1,190150,,,,,,,,,
9,4,3,12,11,7,0.594285714,0.861428571,-1,0,185150,,,,,,,,,
7,7,8,10,9,3,1.476428571,0.701428571,1,1,185170,,,,,,,,,
8,8,6,10,7,3,1.553571429,0.687142857,1,2,195170,,,,,,,,,
8,4,2,13,12,3,2.522142857,0.937142857,2,3,205170,,,,,,,,,
4,4,7,12,8,6,1.24,0.839285714,2,4,215170,,,,,,,,,
3,3,2,8,8,11,1.157857143,1.557142857,-2,0,205170,,,,,,,,,
11,6,4,9,6,5,0.752142857,0.61,-1,0,205160,,,,,,,,,
14,9,6,4,4,11,0.989285714,1.242857143,-2,0,205140,,,,,,,,,
13,6,3,7,7,4,0.894285714,1.473571429,-2,0,205120,,,,,,,,,
3,3,7,9,8,7,1.161428571,3.625714286,-2,0,205100,,,,,,,,,
6,5,3,12,6,3,0.387142857,0.822857143,-1,0,205090,,,,,,,,,
11,8,6,14,13,3,0.767857143,1.015714286,-1,0,205080,,,,,,,,,
14,12,4,13,10,5,1.009285714,0.924285714,2,1,205100,,,,,,,,,
2,2,4,10,7,5,1.080714286,0.688571429,1,2,215100,,,,,,,,,
7,4,2,14,12,3,0.450714286,1.008571429,-1,0,210100,,,,,,,,,
7,7,12,9,6,2,1.479285714,0.607857143,1,1,210120,,,,,,,,,
10,8,6,8,7,2,0.696428571,0.543571429,-1,0,205120,,,,,,,,,
7,6,3,10,9,8,0.465714286,3.705,-1,0,205110,,,,,,,,,
14,13,11,9,7,3,3.021428571,2.615714286,2,1,205130,,,,,,,,,
13,13,14,11,8,2,1.952142857,0.765,1,2,215130,,,,,,,,,
13,7,3,12,9,6,0.901428571,2.846428571,-2,0,205130,,,,,,,,,
10,7,2,11,5,3,0.686428571,0.744285714,-1,0,205120,,,,,,,,,
6,4,2,11,11,9,0.379285714,1.791428571,-1,0,205110,,,,,,,,,
14,14,12,12,3,2,2.029285714,0.800714286,1,1,205130,,,,,,,,,
12,6,5,13,12,8,0.824285714,0.940714286,-1,0,200130,,,,,,,,,
7,6,5,8,5,4,5.467142857,0.530714286,1,1,200150,,,,,,,,,
9,8,7,11,6,3,3.625714286,0.751428571,1,2,210150,,,,,,,,,
10,9,7,11,8,2,0.704285714,0.765,-1,0,205150,,,,,,,,,
10,9,8,13,10,2,5.705,0.922142857,2,1,205170,,,,,,,,,
7,6,5,11,8,3,3.467142857,0.765714286,1,2,215170,,,,,,,,,
12,11,4,14,9,3,0.859285714,0.987142857,-2,0,205170,,,,,,,,,
14,10,9,11,5,4,0.998571429,0.745,1,1,205190,,,,,,,,,
14,8,6,13,12,2,2.982142857,2.936428571,2,2,215190,,,,,,,,,
10,7,2,13,10,2,0.686428571,0.922142857,-1,0,210190,,,,,,,,,
11,11,8,12,5,4,1.790714286,0.816428571,1,1,210210,,,,,,,,,
11,6,4,11,8,3,0.752142857,0.765714286,-1,0,205210,,,,,,,,,
11,5,2,14,12,8,0.743571429,1.012142857,-1,0,205200,,,,,,,,,
11,11,14,3,3,5,1.795,1.16,2,1,205220,,,,,,,,,
11,7,4,8,8,5,0.759285714,1.552857143,-1,0,200220,,,,,,,,,
11,5,3,14,13,10,0.744285714,1.020714286,-1,0,200210,,,,,,,,,
13,12,10,7,7,14,0.942142857,1.480714286,-2,0,200190,,,,,,,,,
13,13,10,12,11,2,1.949285714,0.857857143,2,1,200210,,,,,,,,,
12,12,7,14,12,8,1.868571429,3.012142857,-2,0,190210,,,,,,,,,
12,11,3,14,9,2,0.858571429,0.986428571,-2,0,190190,,,,,,,,,
11,10,4,14,9,2,0.780714286,0.986428571,-1,0,190180,,,,,,,,,
9,9,4,5,5,12,1.630714286,1.322142857,2,1,190200,,,,,,,,,
6,6,12,11,10,9,1.400714286,3.784285714,-2,0,180200,,,,,,,,,
11,11,3,13,8,3,1.787142857,0.908571429,2,1,180220,,,,,,,,,
14,5,2,7,7,2,0.957857143,1.472142857,-2,0,170220,,,,,,,,,
14,8,4,14,10,5,0.980714286,0.995714286,-2,0,170200,,,,,,,,,
12,7,5,10,4,2,2.831428571,0.665,1,1,170220,,,,,,,,,
13,13,10,12,7,5,1.949285714,0.831428571,2,2,180220,,,,,,,,,
10,6,4,14,11,5,2.680714286,1.002857143,2,3,190220,,,,,,,,,
12,12,5,14,7,4,1.867142857,0.973571429,2,4,200220,,,,,,,,,
12,11,9,12,11,8,0.862857143,0.862142857,2,5,210220,,,,,,,,,
14,9,4,10,3,2,0.987857143,0.657857143,1,6,220220,,,,,,,,,
14,9,2,10,6,5,0.986428571,0.681428571,1,7,230220,,,,,,,,,
14,6,5,13,10,2,0.967142857,2.922142857,-2,0,220220,,,,,,,,,
14,5,4,9,8,6,0.959285714,0.625,1,1,220240,,,,,,,,,
8,7,4,9,9,4,0.545,1.630714286,-1,0,215240,,,,,,,,,
14,9,7,11,8,5,0.99,0.767142857,1,1,215260,,,,,,,,,
